,CD79a,FOXP3,CDX2,CD8,p53,GATA3,CD21,PD-L1,Ki67,CD45,CD30,PAX5,HLA-DR,CD5,CD2,CD45RA,CD4,PD-1,MUC-1,BCL2,CD56,Cytokeratin7,CD25,VISTA,Hep-Par-1,CD11c,IRF4,CD20,EGFR,IDO-1,GranzymeB,MelanA,OX-40,Vimentin,Synaptophysin,CD117(c-kit),Na-K-ATPase,CD194,CD57,Pan-Cytokeratin,CD68,CD3,SMA,CD34,EpCAM,CollagenIV,CD45RO,Podoplanin,CD15,CD7,CD163,ChromograninA,CD31,CD123,MMP9,CD138,CD38,Hyaluronan
113,456.5826,211.06541,345.68576,99.332436,645.84155,66.429535,6.4908967,140.82872,206.30817,153.90425,193.20229,1528.8503,13.249495,328.79163,118.9555,188.48347,248.21982,325.9272,0.12339852,450.86783,191.93661,0.16520566,1255.9447,530.4599,13.629805,40.974377,240.80513,1.7215104,347.37424,157.79366,43.16318,795.76465,968.1409,7053.0923,3.5340526,849.7438,8.890762,995.77344,188.49832,0.27242076,822.7141,245.6325,329.8557,6179.7793,719.3203,168.50438,868.81055,34.46932,365.57047,1311.9225,338.81793,0.6021578,197.17734,6216.626,9.558328,6.235334,2997.747,1987.0654
114,8411.341,539.67664,526.27924,351.0561,1107.518,111.01551,11.040573,237.97374,46.054893,1198.1993,373.16946,1703.4893,31.677805,774.27924,186.24225,729.18854,1339.9868,359.13962,0.44749403,43.21241,210.00478,0.6193317,2021.049,692.20526,63.896183,264.65393,355.27567,0.045346063,748.0871,247.5716,2.1193318,1553.9141,1072.951,4654.6157,3.8890214,377.6205,3.616945,1252.7793,288.75656,0.0,4579.4727,315.26254,9.114558,58.87828,1024.8508,11.336515,3858.4546,53.92124,384.8401,2824.9104,2626.1504,0.8878282,3.6980908,10438.391,2.3973746,9.264916,3623.963,1912.5012
115,40.133892,180.62692,150.93027,92.53557,460.32217,57.33124,7.525802,81.707115,288.23502,49.47141,194.15273,468.5014,11.690376,305.96164,75.51674,26.319386,263.43234,137.79987,0.59483963,46.967922,98.95816,0.36262202,922.6513,433.87308,19.751743,54.161087,98.83891,7.388424,239.08995,75.159,39.916317,846.1032,1285.0035,1921.0049,3.641562,217.54602,12.93166,224.3682,128.68968,1.1359832,2352.4058,245.00906,1.5822873,25.832636,718.95953,13.490237,799.7894,34.56555,556.95886,1277.7915,192.54672,0.7043236,10.327755,4163.785,12.231521,13.655509,1038.8033,1305.926
116,61.87619,196.31111,88.76349,398.20477,242.37936,43.77619,0.72698414,36.90635,0.64126986,71.67778,126.795235,717.1746,4.661905,211.33809,68.031746,15.222222,96.542854,145.78413,0.0,6.5142856,83.82698,0.15396826,361.94763,279.99207,2.9857142,2.863492,56.514286,1.0952381,186.60794,70.704765,1170.1761,253.67778,427.9889,1375.9667,0.66507936,174.4127,13.690476,507.0365,125.36508,0.031746034,265.40317,344.60953,0.8666667,3077.708,453.99207,15.668254,4168.4604,17.179365,2372.254,898.7857,89.06349,0.82857144,0.06984127,4939.054,78.97143,3.7396824,1130.4603,1004.1889
117,122.13578,1764.5339,305.53027,1478.345,943.53577,88.376144,8.7394495,334.26422,396.9578,93.915596,454.567,1090.6146,17.251375,882.1578,157.01468,58.42202,924.00183,303.71378,0.24770643,33.611008,186.82568,0.6825688,1700.8495,636.1743,43.99633,81.17982,172.63486,1.321101,830.3945,168.33945,504.69724,1263.9835,740.8018,3054.6917,9.752294,286.30826,14.5137615,1182.4293,282.55597,0.1412844,3290.8862,411.53763,7.310092,45.93211,1043.6036,57.249542,2567.4587,38.895412,2190.422,2727.3247,3565.9302,0.8201835,18.001835,8124.8164,28.612844,34.744953,1706.4972,2262.4404
118,44.477478,424.63815,196.95796,325.84235,624.26276,65.72072,2.6066067,140.98648,1289.2643,12.3213215,322.1922,1129.6921,1.036036,568.44293,139.48499,9.89039,594.015,439.02402,0.0,3.1936936,127.86487,0.0,1037.5631,483.2973,12.774775,23.936937,129.53604,0.0,534.86786,132.5045,29.750751,691.15466,765.4459,991.02704,0.5795796,201.16516,0.96997,630.2357,259.50452,0.0,11813.199,335.10962,1.442943,11.247747,1301.5631,5.6546545,2839.2837,39.866367,1440.4459,2501.1636,5348.129,0.3003003,3.1276276,9618.216,3.9369369,4.204204,2200.8123,1123.9159
119,2434.3804,708.8226,545.4422,471.52957,1329.8253,121.333336,13.961021,582.0645,565.8132,373.64383,640.01074,1744.5215,16.676075,1141.1626,232.07661,368.3777,1137.5874,384.2379,0.21102151,127.27823,264.96774,0.5981183,2004.1357,726.09,85.70296,284.07794,543.7782,0.09677419,1196.2876,324.7473,86.870964,1777.3064,1083.0753,1546.6787,13.252688,390.70026,2.670699,1250.9852,458.12903,0.079301074,10313.068,434.25134,27.975807,186.88171,1603.207,30.806452,2764.1614,81.752686,619.25806,3836.6733,3738.9355,0.40591398,57.2043,15909.522,5.5551076,56.119625,2701.3225,2061.2163
120,911.3419,314.7182,242.50897,385.8868,643.36145,59.52615,6.681499,88.16784,244.64716,147.18579,149.52538,1200.0789,13.338017,182.38095,90.955505,395.3833,131.07182,230.0359,0.9531616,29.023418,147.36066,0.6612022,905.93365,605.36456,22.034348,22.641685,295.94693,5.0054646,165.04996,133.50351,162.79001,588.3958,938.87195,3951.373,1.8649492,209.19984,11.709601,1097.7963,160.17018,1.136612,598.74475,202.03981,2.8227947,304.65262,542.8173,56.469166,3071.3606,25.014051,1773.9368,732.2545,195.98204,2.247463,60.91413,5628.048,44.25605,10.077283,2019.7721,2900.306
121,879.4962,608.3481,501.9604,177.60472,933.4132,85.360374,10.2688675,291.6019,347.68774,48.665092,260.61603,1155.1718,11.466038,472.9604,136.80095,152.94434,712.26984,492.20096,1.5443397,22.100943,181.56227,1.5264151,1408.4084,599.52356,52.048115,211.51321,314.8915,5.3198113,466.0453,172.95566,92.87359,1458.5623,1352.732,2990.683,2.5066037,342.72357,9.5462265,628.6321,247.50377,2.5509434,3359.3245,265.1698,4.579245,37.542454,1140.8406,35.99528,2203.5557,41.204716,626.6132,2458.785,3101.9539,1.2160378,12.071698,9959.319,10.418868,7.6481133,2196.699,2291.4849
122,255.16115,269.2331,192.01439,269.55252,551.6748,72.992805,2.4532373,41.592804,346.01294,84.77842,88.09928,1373.4763,3.5568345,216.682,108.89784,110.79281,237.79137,300.79282,0.0,1122.7166,190.62447,0.0,2125.8503,1051.3583,29.644604,27.106474,240.78993,0.0,157.63885,158.40144,11.953957,688.7079,1342.2201,489.45755,0.02733813,167.7928,3.866187,1569.282,145.01295,0.0,763.75397,236.64604,0.9496403,69.52806,715.8705,1.2143885,582.954,23.758274,1485.1439,1213.2546,265.57843,0.29208633,19.483454,5664.882,3.9510791,0.8633093,3646.728,947.1381
123,882.9916,582.15466,460.52203,681.01404,1244.6588,110.423615,24.73852,418.67105,75.918465,338.65417,661.3383,1194.9279,21.869728,1176.4312,208.30084,281.21088,731.25586,302.36832,0.8050609,102.38238,216.39925,3.4264293,1434.6626,590.7095,99.00937,217.02905,327.69635,2.710403,1165.12,252.10684,87.80694,1585.985,895.97003,1038.208,26.195877,305.98688,20.593252,1324.3448,389.9822,0.8931584,720.1575,304.9775,23.893158,163.32521,1241.9954,38.156513,3164.002,79.971886,1741.8473,3405.2952,554.5192,5.029053,52.066544,11994.763,135.35239,64.670105,2305.194,2505.1885
124,404.5443,343.3273,152.12659,388.22424,806.33813,85.434,15.059674,198.97649,861.0832,347.3255,396.9819,2185.2786,13.305606,596.1121,198.11392,191.9566,368.302,360.8246,0.12296564,45.85895,260.43762,0.39421338,1121.8137,605.69257,41.115734,137.80109,447.94757,0.3056058,618.00903,231.77034,254.18265,874.0669,893.94214,1703.2784,7.209765,251.92947,14.112116,1275.0958,295.83725,0.065099455,688.0398,295.70886,10.952984,37.117542,919.3291,20.26944,2123.5986,77.74683,1196.9548,1657.434,237.61664,2.267631,12.394214,8181.7524,40.036167,21.394213,2241.6003,2160.5806
125,393.43237,252.03622,146.9843,180.41788,429.88284,52.804348,5.9903383,56.149757,1086.6184,236.47101,100.205315,1169.7802,4.7210145,276.3104,105.85387,95.94082,162.39977,253.89613,0.84782606,74.57367,193.43599,1.7729468,2374.953,1203.4819,21.555555,67.29348,173.51811,1.1823672,298.98187,133.50725,51.27657,730.12683,965.2089,1340.9252,9.617149,227.08817,4.8188405,1521.2307,177.16667,0.3200483,1386.233,282.47342,6.404589,25.153381,1064.3116,32.355072,1052.5918,21.57971,653.529,1526.1461,74.64372,1.634058,10.077294,7531.836,34.19686,6.4142513,3035.3406,1283.6981
126,32.190678,361.73306,241.77966,548.9407,905.75214,61.709747,7.476695,220.3983,263.40677,90.91737,486.96823,1359.5317,27.826271,1076.089,195.85593,18.567797,1080.017,636.7458,0.60169494,61.40466,182.52966,0.9872881,2039.7034,747.78815,81.11441,221.59534,216.01271,11.527542,791.8347,243.50636,6.5338984,1147.947,1308.8411,229.05296,12.652542,213.71399,30.076271,2245.1418,204.26271,0.23305085,1414.5806,266.54236,7.6716104,92.48941,887.82837,39.055084,2259.6418,62.584747,399.63135,1811.9746,1827.8666,0.87711865,153.40466,6400.3813,28.87712,44.652542,2866.7542,1776.5509
127,7.631579,441.17856,288.8139,89.31391,1064.9548,78.70489,3.005639,241.84775,4151.7764,348.43796,345.46805,1679.3666,2.981203,798.2481,215.02255,50.958645,465.65225,378.0846,0.0,587.9455,292.6748,0.0,3007.2969,1365.109,31.947369,287.656,236.36278,0.0,894.188,279.06766,34.471806,1630.2576,1003.141,2406.8064,0.2932331,259.00375,10.766917,2179.7424,303.0113,0.0,3749.284,259.03946,2.3157895,22.528196,1558.7838,10.744361,3658.2612,52.845863,261.81204,1919.4398,1351.3854,0.0,55.1109,9257.242,1.3533834,0.9605263,3314.4604,1518.6672
128,267.4317,530.21204,237.90492,900.6678,561.482,73.014206,9.725683,87.989075,127.52459,19.745356,177.9694,579.47,14.812022,260.47214,82.81967,61.718033,221.85464,198.26886,2.4076502,14.975956,127.353004,1.3715847,594.2918,357.76395,23.983606,33.63497,120.4306,7.2163935,204.12787,76.34535,860.2415,760.5727,1230.4285,409.52023,6.4163933,231.41422,13.974863,202.80656,140.87323,3.821858,323.2175,415.83716,1.0699453,21.463388,888.22516,15.761748,1720.6174,22.591257,5956.246,1952.5137,202.30164,2.485246,3.9661202,6025.6074,20.260109,10.900546,709.8514,1506.8711
129,830.3235,499.34155,338.76355,250.83743,1253.9786,114.53038,8.676518,320.92776,1139.0312,272.5747,446.18063,1996.6699,0.34811166,813.7012,230.07225,223.22989,680.9212,449.53857,0.0,40.320198,261.78653,0.0,2062.2905,646.75696,39.748768,127.351395,548.2381,0.0,983.61414,287.3284,418.43677,1267.284,980.03613,1509.867,0.5960591,341.21838,0.58456486,1447.3136,445.01807,0.0,222.23973,517.1429,7.6584563,10.720854,1451.1199,2.047619,5015.3154,70.893265,265.48605,3034.3103,1044.0132,0.5566502,4.4187193,14092.379,16.003284,5.458128,3079.1904,1847.6962
130,689.14777,112.811165,65.63219,121.41051,396.57306,26.377668,2.0952382,41.33169,36.89491,182.71428,77.945816,457.2348,31.091953,147.26929,51.050903,151.0936,213.60591,126.178986,0.4499179,117.00164,56.87192,0.27586207,382.2775,188.13301,3.310345,18.617405,72.361244,8.9408865,102.037766,46.995075,332.2496,271.7701,470.35797,98.93268,2.272578,68.9064,14.379311,232.1018,63.52545,0.8489327,426.08047,116.39573,1.4449918,5.2118225,224.04762,19.614122,2067.762,19.740559,1513.2135,418.05582,514.4893,0.61576355,5.5615764,2040.6519,11.891625,10.08867,816.1806,1191.041
131,789.80676,318.71713,353.21912,181.62949,666.6952,76.758965,15.936255,193.83466,903.17926,78.96016,403.26892,988.78485,2.179283,788.5239,157.33665,60.659363,930.2669,511.76096,0.3864542,8.73506,157.56773,0.9243028,1496.6454,545.08563,42.609562,150.14742,147.58168,0.0,597.46814,183.74901,14.629482,928.2311,823.43823,506.21313,1.7270917,191.59363,1.4143426,1411.0518,211.61354,0.0,4918.0796,165.55379,6.5438247,46.171314,1204.6235,13.041833,3591.8865,39.113544,851.49005,2473.52,2936.775,1.4581673,557.6275,8372.982,3.6434262,2.9003985,1534.4164,2337.5417
132,1747.8889,593.0804,803.7139,177.36642,1139.3854,80.27423,10.900709,213.22931,8.763594,133.95508,226.91489,1238.4823,0.1749409,350.12766,111.60757,103.763596,419.39008,433.66193,0.0,26.449173,178.9409,0.0,2521.208,814.8676,44.874706,127.62648,316.79904,0.0,449.50354,157.04256,2.8416076,1556.0615,1042.8416,8967.062,0.0,369.4752,0.24822696,1400.6951,203.10875,0.0,7162.6147,179.1844,2.6217494,29.77305,673.86285,4.035461,1272.3829,34.23877,96.702126,1960.6643,4711.5557,0.0047281324,42.269505,6354.3545,0.3144208,0.11347517,2530.2317,3464.227
133,23.249523,307.8762,208.67238,471.4838,625.9505,68.69143,5.7961903,210.8038,1571.5258,20.737143,314.94287,1054.1257,5.6038094,495.4381,150.55809,15.411428,641.32574,544.74286,0.24,2.6095238,139.15048,0.0,889.04,422.18668,26.30857,24.150476,168.06667,0.04761905,423.02475,142.86476,86.74286,664.12,938.6438,1456.9181,0.07047619,252.63048,6.765714,692.8552,209.83047,0.04,11341.737,305.86856,1.5085714,8.358095,1380.7067,10.331429,3857.238,35.043808,1582.8895,2311.1963,5200.4897,0.12190476,2.9238095,8820.232,17.140953,3.4095237,1939.4457,1190.4171
134,1441.5055,711.08496,337.95807,375.93268,1378.4106,136.47461,12.299117,427.42606,391.62802,603.2682,576.7892,1847.9227,1.8520972,1042.0364,236.67108,670.8874,513.8234,442.5353,0.0,88.56733,278.00552,0.05518764,1964.5905,779.3576,63.253864,129.68654,520.9426,0.0,1230.0508,298.3521,77.14239,1725.0817,1112.745,1399.5166,1.8024282,426.61038,1.0209713,1694.9382,528.91504,0.0,510.3819,487.915,9.294702,30.098234,1534.6931,5.8785872,4810.562,84.34216,443.7042,4309.923,176.67549,0.0011037528,16.226269,16434.912,4.50883,13.783665,3853.2031,1748.5574
135,517.7258,454.11383,136.08078,258.34393,700.9816,67.20074,18.253366,173.02937,1535.5128,98.013466,186.03917,697.09424,8.082007,280.05997,106.973076,129.41125,369.26315,202.61812,2.7625458,117.27785,183.62914,2.766218,1543.9462,788.4676,50.681763,275.9143,205.0,2.511628,367.5912,123.46634,27.665852,994.8739,1443.5214,656.3672,6.9363527,245.5361,9.560588,553.29254,172.9033,1.9534883,4647.131,251.61566,5.392901,44.41983,1024.6389,9.626683,1407.104,38.34639,1037.3525,1398.7504,198.9437,3.0599756,7.9179926,5658.224,21.975521,9.917993,1401.2717,1962.8079
136,96.82584,402.22192,180.46349,1038.5533,772.4635,69.16011,12.601124,176.20787,691.10114,133.15169,431.19943,903.1208,31.710674,568.9101,163.98314,73.76124,669.85394,674.6713,0.98876405,46.11236,163.72472,2.1910112,527.3764,516.86237,80.39888,132.92416,185.0927,7.6882024,703.7444,160.04494,316.78372,1285.2697,1338.1658,5354.663,8.530899,347.66574,29.317415,1029.5477,272.1264,1.3735955,664.4944,331.13483,13.646068,310.83707,895.6292,98.69382,2166.6882,79.00281,4074.326,1851.4354,358.2556,3.5617979,23.4691,6715.913,170.32584,44.966293,2006.1995,2960.0393
137,4.2231545,183.9547,315.46643,195.92953,470.39093,78.91107,2.3791947,297.7936,487.95135,27.241611,205.79362,1184.7231,0.2600671,409.2181,136.71309,13.370806,1606.2349,389.89597,0.0,16.098993,158.95134,0.1090604,1571.5889,618.1376,10.981544,44.298656,165.44295,0.0,413.27518,135.72148,165.95805,729.37585,685.44464,4010.4966,0.13255033,328.2886,0.57885903,951.16943,216.14597,0.0,8329.121,358.67786,1.9949664,9.543624,882.3792,1.8506712,3895.3809,23.894295,511.03357,1636.9497,20520.16,0.0,2.2785234,7921.3022,37.39765,4.775168,2537.4346,923.3893
138,336.6269,325.7269,263.85126,254.22437,1203.7823,51.791595,28.17227,93.783195,68.6958,128.13025,206.93109,306.31598,31.156303,220.67647,63.945377,1423.6227,316.88068,96.18404,9.44958,93.77983,71.935295,11.455462,707.79834,380.88068,47.7479,285.76303,115.12773,15.720168,201.92184,83.12437,14.354622,346.8731,767.7647,440.40842,16.04874,149.24706,26.652102,1114.9537,95.315125,10.181513,308.89832,125.25883,23.110085,108.163864,333.7672,36.364704,1910.7655,29.963026,154.15883,748.7261,107.0437,14.558824,127.40924,2208.948,35.014286,27.161345,1007.93024,1476.5
139,2350.1333,153.53105,445.0243,84.90999,471.0243,56.463547,6.191719,138.67416,3.69937,456.88568,97.69127,1848.7588,10.970297,162.33754,109.0288,503.40143,445.37354,265.87848,0.22052205,16.519352,164.14221,0.3708371,1050.8749,299.47885,28.150314,43.668766,233.49866,2.1656165,193.9244,114.24303,442.60306,566.1395,740.7588,1441.5608,0.8622862,154.23222,4.172817,694.4041,138.81548,0.06570657,6392.936,175.9982,4.2817283,6.9945993,374.50494,248.77228,1666.9001,35.554455,352.30963,852.1584,2305.6165,1.0558056,1.530153,4747.551,1.8253826,0.469847,1660.361,2061.3232
140,655.7751,681.6979,179.53186,538.3938,821.30115,72.50386,6.111969,179.72394,203.66313,198.71912,359.5888,1377.9257,9.530888,689.46716,145.87837,94.64575,405.05405,376.7143,0.16891892,54.24035,165.74324,0.8619691,1473.5299,518.2925,22.701738,66.22008,155.19305,0.71138996,729.3639,159.32819,287.79053,1079.7751,688.6564,1775.5579,4.927606,232.24228,7.7355213,976.083,256.5415,0.1023166,215.16216,368.9498,8.07915,34.500965,913.47107,11.386101,3948.2837,43.914093,1366.8513,2124.0608,32.5473,0.8175676,11.7027025,8182.6235,135.91313,28.395752,1912.5203,1461.5676
141,295.37915,624.7672,244.71065,535.83594,490.68625,63.993347,5.752772,121.95011,862.09314,101.288246,294.33038,896.96564,25.354767,517.13306,103.03326,74.09645,325.06097,350.16742,0.46341464,18.903547,127.864746,0.68847007,455.28714,602.1885,34.76829,62.525497,205.0887,9.471175,394.7195,110.09091,231.09534,816.76276,1566.9867,973.73395,9.359201,244.68958,29.692905,374.70953,171.00554,1.4833703,628.0466,377.06097,6.6929045,292.1774,1276.2384,40.71286,3018.593,50.692905,3204.8748,1739.9801,226.46674,10.689579,19.644125,7406.4067,101.91796,49.053215,1359.8892,1185.3148
142,270.3807,835.67896,369.49133,460.81345,977.1833,70.54989,5.1898046,199.7744,2108.142,88.77441,321.13776,1861.9512,14.288504,533.9263,168.13991,68.19197,688.2712,632.84814,0.5292842,65.30911,192.14209,0.011930586,1895.474,648.7733,67.03579,125.60521,305.3503,1.5715835,576.8699,193.02711,7.4848156,1202.1714,979.0423,4363.165,1.5596529,417.7397,11.0292845,1140.1714,232.80478,0.18221258,6110.617,352.4577,10.195228,33.847073,1423.9913,12.624729,3807.5173,46.49024,594.8861,1835.7766,3097.5942,0.164859,2.643167,8696.637,13.883948,6.463124,2995.91,1561.0781
143,1160.3722,811.0804,484.97836,295.6773,957.5907,94.38866,14.540206,331.26392,47.83093,456.64948,500.66907,1355.8824,31.965979,900.9598,168.49588,366.2134,1504.3464,273.0165,0.8886598,114.46082,182.69897,1.0536083,2005.7391,735.49896,84.62268,416.80826,303.4598,0.049484536,877.57733,229.68556,227.35979,1540.1526,922.8,2571.9011,24.357733,243.5866,11.65567,1689.6185,274.59485,0.5463917,12627.932,284.9165,24.951546,128.78351,1048.532,34.39072,2241.768,62.263916,1037.435,2780.7898,6503.858,2.6824741,51.608246,9391.52,14.193814,61.069073,3106.8093,2241.8896
144,882.06757,960.6685,866.1717,3823.7397,1098.5005,132.80273,11.886758,333.72876,30.520548,342.516,359.6749,1232.2393,8.16621,805.57806,320.78995,295.32327,1000.3808,474.726,0.7506849,343.2548,220.32237,1.1232877,2093.2693,744.0146,65.347946,322.86392,334.40457,2.8776255,697.7479,222.55708,785.3178,1872.6274,1086.3407,7801.8687,4.547032,650.1032,6.8657537,1468.0356,317.9945,0.6739726,3593.168,1162.2119,7.60274,87.23653,1176.9023,30.677626,2926.307,51.72694,3416.7964,5131.472,1460.6046,0.4347032,54.484932,10768.544,55.034702,6.2730594,2432.4905,3365.7827
145,2613.2986,654.7594,335.28497,249.10751,1247.4266,92.040955,16.542662,401.33276,32.457336,329.98975,339.872,996.384,17.646757,628.94025,148.3703,206.63994,624.3993,204.19966,0.20648465,50.58362,191.18259,0.4317406,1520.2628,555.2645,84.07509,297.8447,236.92833,1.4027303,625.5341,180.83618,14.931741,1443.7799,1355.5426,1190.3071,3.510239,332.0802,3.9129694,790.37885,247.28668,0.221843,786.67065,245.58704,4.650171,100.48464,997.773,4.337884,1652.959,59.802048,629.029,2803.082,484.14334,0.49146757,20.249147,9113.07,4.8293514,2.8703072,1692.7167,2282.8567
146,307.04367,582.28204,388.62546,173.03996,968.7476,113.563286,12.283494,281.10214,13.161362,695.47296,311.52332,1176.4397,12.525537,554.1584,415.3908,78.413765,2920.2925,565.1998,0.5181347,1266.9601,195.19763,0.97927463,2427.0776,691.1436,70.906,224.73131,246.38416,3.9563286,571.53296,172.95558,82.35899,1263.3612,990.02295,6660.496,2.9903774,603.05554,11.913398,2077.1858,223.09697,1.1991118,3989.225,1788.98,8.889711,48.645447,720.946,37.226498,1753.3745,44.025906,230.58846,1931.8771,3629.6306,1.5062916,100.28793,7180.548,10.605477,10.427091,2196.541,2243.96
147,1283.9392,465.94113,609.7664,460.47302,777.44257,85.33857,15.534838,260.23355,94.600586,445.1835,439.84103,993.684,47.35525,776.83514,153.7733,339.14426,429.5201,288.22867,1.922473,71.91364,229.99803,3.7163887,1340.0078,627.82825,58.271835,133.49265,372.8204,4.51423,672.34937,192.78705,109.45241,1067.1011,830.3749,1090.9097,24.60059,267.842,24.82532,914.4161,269.27673,1.1540726,314.5162,304.85278,34.07458,117.95584,895.1266,42.31207,1596.8802,62.94308,1857.1815,2059.69,280.3405,6.401374,62.387634,8002.8843,79.463196,69.598625,1821.0981,3021.8733
148,774.55927,486.4311,352.72595,696.52246,1043.6202,99.34295,16.927885,380.86218,382.26123,360.78845,494.82693,1436.601,4.0016026,934.3414,190.8125,335.4343,864.3125,250.76122,0.32692307,143.19391,230.07692,0.17788461,1586.9247,727.53687,87.08013,143.5593,585.617,0.0,975.01764,312.40704,21.094551,1510.7821,913.1202,674.7372,7.3846154,295.57693,1.9807693,1461.7837,397.61057,0.0,1312.1971,359.95193,24.201923,97.23397,1374.8318,4.5496793,3873.9968,71.85577,1039.9182,3191.3687,3049.5432,0.3653846,27.173077,13094.74,55.421474,21.564102,3003.9456,2173.1682
149,28.008703,240.24081,195.02031,90.36073,446.14313,58.008705,10.924564,120.299805,738.89746,13.783365,243.8733,435.91006,9.8868475,297.13345,83.84623,33.27756,291.27658,175.75822,0.91779494,54.37524,112.18665,0.6779497,403.84818,266.84235,27.014507,48.52031,111.28336,4.9806576,210.34526,79.951645,41.655704,544.4545,1341.9729,45.348164,3.2649903,203.1528,8.944874,192.86171,125.31045,1.0793036,572.4603,192.81625,3.0058026,26.286266,933.23987,10.010638,4371.939,28.571568,571.1102,1507.0049,343.43616,0.62765956,3.7804642,5299.881,9.811412,6.0212765,515.72437,1593.3792
150,26.001125,223.29808,560.09674,193.67828,546.0068,61.931385,8.830146,213.1271,637.03485,74.055115,271.9134,1085.1833,18.260967,402.5467,116.11249,40.912262,453.7874,372.5748,0.40044993,58.211475,156.62317,0.8695163,858.8279,572.1429,36.445446,98.72778,227.991,4.1642294,428.18222,147.98312,17.227222,1043.4072,985.73114,5381.1753,2.9988751,410.95276,34.001125,1175.3904,195.62204,0.017997751,889.86725,217.41844,12.922384,2574.783,698.2261,210.42294,2877.2507,47.237347,713.98425,1319.2733,218.53769,0.38357705,189.09561,4842.6133,24.313835,21.079865,1995.1519,2740.477
151,453.1324,501.72113,145.39436,120.574646,787.9972,66.09296,5.656338,145.40282,1726.014,192.32957,201.68732,1014.1493,8.752112,370.14084,122.07606,54.7831,491.66196,242.81972,0.23380281,224.3352,266.78027,0.26478875,2961.0535,1556.8367,23.425352,376.84225,201.57747,4.9521127,365.35492,158.4676,13.864789,822.8845,1163.0564,3240.848,1.4309859,260.52676,23.315493,1227.1381,183.25352,1.3380282,4492.2227,284.87323,2.5802817,79.580284,858.8254,8.470423,3404.2197,35.749294,1192.3268,1549.6902,287.83945,0.4394366,10.135211,5955.276,8.216902,6.5549297,2201.9634,1740.9014
152,2584.422,486.32898,257.0844,1081.524,899.70013,79.52984,4.556041,147.89229,57.442505,880.17175,294.31586,2041.9374,4.4687047,562.86755,159.6332,490.57205,359.1121,239.10626,0.0029112082,22.403202,223.37263,0.14556041,1255.7904,491.3188,30.234352,53.567684,220.62592,0.0,670.2183,174.0131,483.22852,1057.9098,735.5284,1735.2155,2.9432313,261.8166,2.117904,1575.1034,297.82242,0.08151383,323.7671,431.60263,9.122271,39.033478,882.0859,4.537118,4235.3276,49.692867,1119.0204,2318.3027,12.22853,0.055312954,13.442504,9881.107,97.91267,11.496361,2061.6128,1318.7366
153,1241.1594,453.20822,882.48584,200.22365,1055.437,106.717224,17.403599,524.7378,10.131105,355.54755,584.8638,1320.982,36.51157,1187.4191,183.06941,150.28021,1611.4833,220.50128,0.14910026,159.2185,189.4653,0.37017995,1649.8098,604.71466,51.802055,977.5784,322.74808,0.0,1034.3291,266.2545,0.0,2346.4268,1109.7301,10290.699,8.521851,1022.01025,3.7634962,1429.0437,367.3342,0.0,8590.591,300.87146,11.861182,154.29048,1063.0411,122.49615,2741.8225,64.78663,483.36505,3487.0154,3717.3882,0.688946,40.799484,11160.635,2.1748073,13.820051,2608.2803,3675.1826
154,1454.7095,136.45074,203.6394,789.7112,306.1586,51.163605,3.4808013,171.98999,279.26044,408.98163,174.59099,989.96497,6.245409,318.99,110.994995,283.1753,533.3356,271.70117,0.0,6.821369,111.14191,0.30884808,953.581,323.0484,4.8196993,28.809683,115.99833,0.0,235.3005,116.16027,111.84641,227.58765,452.3706,1954.0935,0.0,125.742905,0.97996664,476.92322,157.20033,0.0,1350.5442,167.20868,2.2320535,1.8297162,444.89484,57.672787,4985.9365,23.891485,1416.8798,575.5709,2457.9917,0.04841402,0.0,3911.454,255.85643,0.14357261,1489.1268,2133.0452
155,1098.0902,818.0038,365.70676,777.7726,1259.111,101.909775,20.492481,364.3778,483.44736,219.46617,555.3684,1139.6316,17.4906,1204.436,191.26128,169.07895,671.8534,384.4906,1.0150375,59.090225,212.12782,0.5601504,1235.2988,621.4305,113.172935,171.78383,324.03946,2.8101504,1141.6598,241.4624,893.8553,1853.1898,945.094,2159.5732,26.142857,407.60526,15.945489,1013.5301,350.2199,0.36842105,768.7669,520.5038,18.402256,190.71992,1494.1184,34.31391,2741.2292,56.75376,2004.4756,4150.12,307.4079,1.1898496,14.635339,12289.396,25.347744,39.554512,2170.0225,2036.2988
156,407.1357,281.36093,273.3311,96.74646,417.87918,56.10962,18.776287,192.14392,28.492916,96.36987,282.75467,510.1432,45.84489,422.7278,88.79195,118.61521,800.0813,114.95824,3.709918,90.86428,98.99627,5.196122,933.3057,313.4862,49.944817,191.30724,131.31245,10.168531,331.41016,100.19165,134.76958,614.2655,714.8508,794.8091,25.551826,157.49515,31.978374,472.87622,129.17151,2.8128262,3002.159,156.37584,11.474273,83.61223,484.63535,47.36018,1059.4855,32.741985,325.478,1096.3602,2429.5398,5.5406413,40.47875,4088.6943,28.415361,33.479492,1163.2073,2813.8508
